product;coord_x;coord_y;label
Computador CCE A220S com Intel;5,88601E+14;-5,71052E+16;Computador
Computador All in One AOC EVO 20325U c/ AMD Dual Core E-350 1,6GHz 2GB RAM 500GB HD DVD-RW Webcam 1.3 LED 20 Windows 7 Starter - AOC;6,24079E+16;-6,75241E+15;Computador
DESK ATOM D45,2GB,200,HD,W7 ST A220S PRT CCE;3,84872E+16;-4,38287E+15;Computador
Computador All-in-One Sony Vaio L225FBB com 2;7,33857E+15;-7,40675E+13;Computador
All-In-One HP Intel Core i5, 4GB/1TB HD, Tela 23;7,00878E+15;-7,00466E+15;Computador
Computador All In One LCD 21,5 HP 200-5320br Core i3-550 3.2GHz, Windows 7 Home Basic, 2GB, HD 500GB, Gravador e Leitor de DVD, Leitor de Cart;6,59105E+15;-7,20485E+15;Computador
CPU Positivo L3065 c/ Intel Pentium E5800, 2GB, 500GB, Gravador de DVD e Windows 7;2,25784E+16;-7,3727E+15;Computador
Computador CCE PS7232 Preto com Intel;5,85148E+15;-5,70789E+15;Computador
Desktop a115 via 01gb 160gb dvdrw linux;1,30066E+16;1,8348E+13;Computador
Computador All in One, Tela 20, 2GB, HD 500GB, Windows 7, DVD-RW, EVO LED 20325U - AOC;6,27606E+15;-6,76418E+15;Computador
DESKTOP G1000BR PRETO HP;4,3749E+16;-5,0605E+15;Computador
Computador Ibyte Andros I1EW7S Intel Atom Dual-Core D525 1.8GHz, 2GB, 250GB, DVD, Windows 7 Starter - Ibyte ;4,94505E+15;-6,16634E+15;Computador
All-in-one TouchSmart HP 4201010BR com 2;7,27436E+15;-7,17221E+15;Computador
COMPUTADOR WIND. XP 1GB/160HD MONT.15 BRANCO CCE;3,90613E+15;-4,51519E+16;Computador
PC Positivo 3D Unique K2130 c/ Intel Celeron - Dual Core 4GB 250GB Windows 8 LED 15 HDMI;2,0795E+16;-7,51316E+15;Computador
DESK AMD II X6 8GB,1TB HD,DVD LINUX PR BIV SPACE;5,28384E+15;-3,07715E+16;Computador
PC ALL IN ONE VAIO SVJ20213CBB PRETO BIV SONY;7,18482E+15;-7,0435E+15;Computador
Computador HP All in One 120-1100br com Intel Core i3 2GB 500GB LED HD 20 e Windows 7 Home Basic;6,80184E+14;-7,0589E+14;Computador
QZ329AA#AC4 : Desktop AIO TouchSmart 320-1015br com AMD A4-3400 4GB 1TB W7 - HP;4,42016E+16;-5,3043E+15;Computador
Computador HP All-in-One 200-5320BR c/ Intel Core i3-550, 2GB, 500GB, Gravador de DVD, Leitor de Cart;6,50446E+15;-7,27938E+14;Computador
CPU X6 4GB/500GB LINUX SPACEBR;4,41503E+14;-9,91836E+15;Computador
Computador Philco com Intel Core i3-2120, 4GB de Mem;5,31299E+15;-5,915E+16;Computador
Computador PC All-in-One Positivo Intel;7,33138E+15;-7,56672E+15;Computador
UPDA1F192213X1 : CPU com Intel Core 2 i5 8GB 1TB Linux - Qbex;5,11919E+16;-5,24834E+15;Computador
Computador PC Itautec Intel;5,87942E+16;-6,04936E+15;Computador
COMPUTADOR BRAZOS C60 4GB 750GB W8 PR BIV QBEX;5,29474E+14;-3,29154E+16;Computador
DESK NEO PC N890 PENTIUM 2G PRETO POSITIVO;2,02468E+16;-7,77736E+15;Computador
Computador Ibyte Andros I3L Intel Celeron Dual-Core E3400 2.6GHz, 2GB, 500GB, DVD - Ibyte ;5,00972E+15;-6,1287E+15;Computador
Computador Positivo i8250 3D com Intel Core i3-2100, 4GB, 1TB, Gravador de DVD, HDMI e Windows 7 Home Premium Original;2,39002E+16;-7,23186E+15;Computador
Computador HP Compaq All in One CQ1-1320br c/ Intel;7,18306E+15;-7,40411E+15;Computador
COMPUTADOR C2D E7400 LNX 4GB 500HD EL450 PRETO CCE;3,90452E+15;-4,512E+15;Computador
Mac mini 110W Power Adapter - Apple;8,78124E+14;1,69805E+16;Computador
DESKTOP INTEL CORE I3 I345L PRETO BIV CCE;3,56358E+15;-4,45482E+15;Computador
iMac Apple Core i5 Quad-Core 2.9GHz, 8GB, 21.5;2,3089E+16;-6,29721E+15;Computador
CPU HP Pavilion Slimline S5-1015BR AMD Athlon? II - 3GB 500GB Windows 7 Grava DVD 6 USB;4,33033E+16;-6,46772E+15;Computador
Computador All-in-One HP 120-1000BR com Processador Intel Pentium;7,18835E+15;-7,42529E+15;Computador
DESKTOP MEGAHOME COREI3+6GB PAMHCINIXXX0397 MEGAWA;1,30085E+16;1,83585E+16;Computador
All-in-one Touchsmart HP 320-1000BR com processador AMD Dual-Core A4-3400, 4 GB de Mem;6,92299E+13;-7,38948E+15;Computador
QA244AA#AC4 : CPU Pavilion s5-1410br com Intel Core 2 i3 4GB 500GB W8 - HP;4,77274E+15;-5,35909E+15;Computador
Computador HP All in One Omni 220-1000br com Intel Core i3 2GB 500GB LED 21,5 Full HD e Windows 7 Home Basic;6,79661E+15;-7,05924E+15;Computador
Computador Intel Core 2 Quad Q8400 2.66GHz, 4GB, HD 500GB, Leitor e Gravador de DVD, Linux, com Mouse, Teclado e Caixa de Som - SPACE BR;4,70729E+15;-5,96738E+15;Computador
Computador PC HP Intel;5,88127E+16;-6,05014E+15;Computador
Computador CCE CD220S com Intel;5,91502E+15;-5,67725E+16;Computador
Computador All in One Touchscreen Sony Vaio VPCJ215FB/B c/ Intel Core i5-2410M, 6GB, 1TB, Leitor de Blu-ray, AMD Radeon HD 6470M, 21.5 e Windows 7;1,80242E+15;-6,42098E+15;Computador
Desktop HP All-In-One 18-1000BR AMD E1-1200 2GB RAM 500GB HD Windows 8;7,06073E+15;-7,20393E+15;Computador
CPU ATHLON II X2 2G/500G BLK PIANO LINUX SPACEBR;4,07166E+15;-9,62596E+15;Computador
Computador Megaware Mega Home M3 Series PAMHCINIXXX0345 Core i3 2100 3.1Ghz, Windows 7 Home Basic, 4GB, HD 500GB, Gravador e Leitor de DVD, Black;4,66939E+16;-6,03422E+15;Computador
COMPUTADOR 20 EVO LED 20325U W7H PR BIVOLT AOC;3,13161E+16;-3,1058E+15;Computador
ALL IN ONE HP TOUCHSMART 320-1000BR AMD DUAL-CORE A4-3400 4GB 750GB - HP;7,03742E+15;-7,21448E+15;Computador
Computador P6-2000BR Dual Core 2GB 500GB DVDRW Windows 7 Basic - HP;4,7843E+15;-6,46075E+15;Computador
Computador PC All in One Spacebr Intel;7,3301E+15;-7,55195E+14;Computador
DESK AMD II X4+8GB,DVD W7 BASIC 64BTS PR BIV SPACE;5,28247E+16;-3,07415E+14;Computador
DESKTOP HP PAVILION P7-1130BR COM PROCESSADOR INTEL CORE I5-2300 4GB 1TB W7 - HP;4,81101E+14;-5,32793E+15;Computador
CPU HP Pavillion Slimline S5610 c/ AMD Athlon II X2 220, 4GB, 500GB, Gravador de DVD c/ LightScribe, Leitor de Cart;3,90152E+15;-8,12974E+15;Computador
PC PRES CQ1-1010BR ALL-IN-ONE ATOM 2GB HD 320GB HP;7,18439E+15;-7,08371E+15;Computador
Impressora Laserjet MonocromAtica Wireless - HP P1102W;-5,56303E+15;-2,24756E+16;Impressora
Multifuncional EPSON TX 560 WD Wi-Fi+ Ethernet;-5,84729E+15;-7,5904E+15;Impressora
CP810BR : Impressora Fotogr;4,37141E+14;-4,96396E+16;Impressora
Multifuncional HP Officejet 7500A Colorida, Wireless, Grande Formato A3+, Fax - C9309A - CTIS Digital -;-4,79084E+15;-6,07976E+15;Impressora
Impressora Multifuncional 4 em 1 HP Officejet - J4500;-4,47848E+16;-6,7112E+14;Impressora
2b Impressora Laserjet Hp Hardware Ce657a#696 Laserjet Mono P1102w Wireless;-6,00824E+14;-2,46495E+16;Impressora
Impressora Samsung CLP-365W/SED - Laser Colorida Wi-Fi;-5,91243E+15;-6,51496E+15;Impressora
Impressora Canon Selphy CP800;-1,26918E+16;4,09074E+15;Impressora
Epson Impressora Stylus Jato de Tinta Colorida - T25 - Epson;-5,2971E+16;-6,97647E+15;Impressora
Impressora Jato de Tinta Colorida - HP Deskjet 2000;-3,83461E+15;-8,51011E+15;Impressora
IMPRESSORA EPSON MATRICIAL POR PONTO FX890 EDG 110V;-3,11401E+16;-7,55366E+15;Impressora
Multifuncional Laser Color M275 TopShot c/ Digitaliza;-6,27432E+16;-3,93969E+14;Impressora
Multifuncional HP Officejet Pro 8600 Plus C/ Eprint - Impressora, Copiadora, Scanner, Web e Fax;-4,35297E+15;-7,47986E+15;Impressora
Impressora Color Laserjet CP1525NW - HP;-6,82196E+15;-3,95808E+15;Impressora
Multifuncional Laser HP Laserjet Pro CM1415FNW - Impressora, Copiadora, Fax, Scanner, 110V;-4,47104E+15;-7,42158E+15;Impressora
Impressora Multifuncional HP Photosmart PLUS Eaio B210 CN216A;-2,32448E+16;-4,77292E+15;Impressora
Multifuncional HP Deskjet Ink Advantage 2516 - Copiadora, Scanner, Impressora - USB;-3,2743E+14;-8,79929E+14;Impressora
Impressora Jato de Tinta Colorida HP Deskjet 2000, Confi;-3,83495E+15;-8,51049E+15;Impressora
Multifunc Stylus - C11CA78212 - Epson;-5,92505E+15;-7,52659E+15;Impressora
Impressora OKI Matricial - ML 420;-8,17623E+15;-2,09694E+15;Impressora
Impressora LaserJet Pro 400 M401DN (CF278A) - HP;-6,74883E+15;-3,38447E+15;Impressora
Impressora Hp Deskjet 1000 J110a Jato De Tinta Econ;-3,61071E+15;-8,11261E+15;Impressora
Impressora HP Laserjet Mono P1102W + Wifi 110V;-5,85293E+12;-2,42549E+15;Impressora
Impressora HP Lasejet CP2025dn Laser Color 600x600dpi 20ppm 384MB;-5,27465E+14;-1,9968E+15;Impressora
Impressora Jato de Tinta Color Epson L800;-4,44163E+15;-9,03562E+15;Impressora
Multifuncional Stylus TX430W Jato de Tinta 4 cores - Epson;-5,68542E+15;-7,69692E+15;Impressora
Multifuncional HP Deskjet Ink Advantage 5525 com Wireless, ePrint e Leitor de Cart;-3,34277E+16;-8,99085E+15;Impressora
Impressora HP Jato de tinta Officejet 4000 Printer;-5,25171E+15;-6,17642E+16;Impressora
Impressora Work Epson, Jato de Tinta, Conex;-5,42011E+15;-7,12659E+15;Impressora
Multifuncional Laser Color MFC-9010CN BROTHER;7,78624E+15;-3,88267E+16;Impressora
Impressora Multifuncional HP Deskjet 3050 Colorido Com Wireless;-3,47571E+15;-9,29505E+15;Impressora
Impressora P1102W Laser Mono LaserJet CE657A 110V - HP;-5,9994E+14;-2,46505E+15;Impressora
Multifuncional HP LaserJet Pro CM1415FN (Imprime, Copia, Digitaliza e Fax);-6,13674E+16;-3,39347E+15;Impressora
Impressora Jato de Tinta Monocrom;-7,95213E+14;-3,40083E+15;Impressora
Impressora Laser Samsung ML-2955ND/XAZ;-6,81144E+15;-4,34743E+15;Impressora
Impresspra HP Jato de Tinta Deskjet 1000 CH340A;-4,08511E+16;-9,28808E+14;Impressora
Multifuncional Jato de Tinta Colorida HP Deskjet Ink Advantage 3516, Copia, Digitaliza, Wi-fi, ePrint, Visor LCD 2, 110/220V;-3,51604E+16;-8,67436E+15;Impressora
Impressora Multifuncional HP-MFP JT ADVANTAGE 2516;-3,12376E+16;-8,82792E+14;Impressora
Impressora Laser Colorida Hi-QLED - Xerox Phaser 6000/B;-6,03443E+15;-6,22837E+15;Impressora
Multifuncional Deskjet Ink Advantage 4615 CZ283A - HP;-3,26739E+15;-9,01627E+15;Impressora
Multifuncional Jato de Tinta Color Epson Stylus Foto TX 730WD, Copia, Digitaliza, Wi-Fi, Impress;-5,55149E+16;-7,54136E+15;Impressora
Impressora Laser Oki Data B410DN;-5,59703E+16;-1,76907E+16;Impressora
IMPRESSORA LASERJET P2055DN DUPLEX REDE 35PPM - BEST - INFORMATICA;-7,01865E+15;-3,10361E+16;Impressora
IMPRESSORA HP OFFICEJET 6000N 32PPM 7.000 (SUBSTITUTA DA 5940, 6940, D4260) (REDE) - CB051A;-5,61202E+15;-5,82521E+15;Impressora
Multifuncional LaserJet Pro 400 M425DN (CF286A) - HP;-6,69104E+15;-3,39331E+15;Impressora
Multifuncional Laser 6 em 1 ;-1,34337E+16;4,8755E+15;Impressora
Multifuncional DeskJet Color PIXMA MP280 CANON;-4,38262E+15;-8,86563E+14;Impressora
Impressora Laserjet P2055dn HP;-6,98068E+15;-3,20254E+15;Impressora
Impressora Color Laserjet CP3525n - HP -;-6,83067E+14;-3,93946E+16;Impressora
Impressora Laser Brother HL2130;7,89384E+15;-2,71396E+16;Impressora
Impressora Epson K101 Monocrom;-8,15052E+15;-3,58383E+15;Impressora
Impressora Laser Mono B430dn - OKI;-5,59198E+15;-1,76673E+16;Impressora
Multifuncional Canon Pixma MX-431 com Fax e Wi-Fi;-4,66423E+15;-8,12504E+15;Impressora
Multifuncional Jato de Tinta Canon Mx360 - Impressora, Copiadora, Scanner e Fax;-4,5921E+16;-7,92272E+15;Impressora
Multifuncional Jato de Tinta CM750A OfficeJet Pr;-5,0445E+15;-6,28065E+15;Impressora
Impressora Laser Samsung ML2955DN, Monocrom;-8,13333E+13;-2,89157E+15;Impressora
Multifuncional Xerox WorkCentre 6015 B - Impressora, Copiadora e Scanner;-4,48096E+15;-7,66688E+15;Impressora
Impressora HP Officejet Pro 8100 Dwn Jato de Tinta Com E-print, Wi-fi, Frente e Verso Autom;-4,96218E+15;-5,94177E+16;Impressora
Du Multifuncional Officejet Hp Hardware C9309a#ac4 Oj 7500a E-all-in-one A3;7,47152E+15;-6,77948E+15;Impressora
Multifuncional a Laser Monocrom;-7,98783E+15;-3,09296E+15;Impressora
Impressora OKI C330DN Laser Colorida, 110V, USB 2.0, Mem;-7,15334E+15;-3,34287E+16;Impressora
HP HP Officejet Pro K8600 CB015M#696, Colorida, Velocidade preto de 35ppm, resolu;-4,81011E+16;-5,97019E+15;Impressora
Impressora HP Lasejet Mono Pro P1102 CE651A;-6,06524E+15;-2,44876E+14;Impressora
Impressora Multifuncional Jato de Tinta DeskJet 2050 - com Scanner e Copiadora - Impress;-4,14168E+16;-8,11909E+15;Impressora
Multifuncional Jato de Tinta Colorida Epson;-5,2851E+15;-6,93503E+15;Impressora
Multifuncional sem Fio Photosmart CN731A;-2,06592E+16;-4,70662E+14;Impressora
Impressora Multifuncional HP Officejet 4500 Desktop - G510a (CM753A) Preta;-5,27184E+15;-4,9024E+15;Impressora
Multifuncional Officejet Pro eAIO 8600 HP;-5,10048E+14;-5,56814E+15;Impressora
Impressora HP Deskjet OJ4000 CQ780A Bivolt Clique na imagem para ampliar. R$ 269,90 R$ 210,27 ou 12 X R$ 22,20 Compartilhe Formas de Pagamentos Descri;-5,82231E+15;-1,04179E+16;Impressora
IMPRESSORA JATO DE TINTA CH390C#AK4 HP DESKJET 2000 20PPM - HP;-4,04183E+16;-9,23011E+15;Impressora
Impressora HP Jato de tinta Deskjet 2000 Ink Jet 4cores CH390C;-4,02847E+16;-9,21074E+15;Impressora
Multifuncional HP LaserJet M1132 Laser;-6,1115E+15;-3,00708E+16;Impressora
Impressora a Laser Mono com Conex;-5,5988E+15;-2,7282E+16;Impressora
Multifuncional Laserjet Pro HP LJM175A (Imprime,Copia e Digitaliza);-6,23866E+15;-3,40219E+16;Impressora
Impressora laser pro ePrint P1102W HP;-5,72456E+15;-3,40718E+16;Impressora
Impressora HP Laserjet CP2025DN Color;-6,98373E+15;-3,74829E+15;Impressora
IMPRESSORA HP LASERJET P4014N SUBSTITUTA DA LJ4250N MONOCROM;-7,49945E+15;-3,6355E+16;Impressora
Multifuncional Xerox Hi-QLED 6015B, Alta Resolu;2,53098E+15;-1,45191E+16;Impressora
Multifuncional HP, Imprime, Copia, Digitaliza - Jato de Tinta T;-6,91378E+15;-8,35421E+15;Impressora
Impressora Jt Hp Officejet 100 Mobile Printer Cn551A#AC4;-1,08227E+15;-1,12247E+16;Impressora
Impressora Multifuncional HP DeskJet 3050-J610a Imp/Scan/Cópia/Wi-Fi/ Jato de tinta (CH383C#AK4);-3,48188E+14;-8,24016E+15;Impressora
Impressora Laser 6010N Colorida - Xerox Avise-me quando retornar em estoque;-1,29968E+16;4,72526E+15;Impressora
IMPRESSORA JATO DE TINTA HP OFFICEJET 6000DWN CB049A-AC4 COM REDE WIRELESS E DUPLEX, COMPAT;-5,51857E+16;-5,92607E+16;Impressora
Impressora Multifuncional Laserjet Monocrom;-7,64747E+15;-3,44632E+15;Impressora
Impressora Jato de Tinta Canon iP100, Branca;-4,95523E+16;-8,30846E+15;Impressora
Impressora Mono Epson Jato de Tinta, Conex;-5,43182E+15;-7,12063E+15;Impressora
Multifuncional Laser Mono M1212NF HP;-5,80792E+15;-2,76735E+14;Impressora
IMPRESSORA HP JATO DE TINTA OFFICEJET 8100DWN - CM752A#696 - BigDeal Informatica;-5,11933E+15;-6,2144E+15;Impressora
MULTIFUNCIONAL HP OFFICEJET J4500;-4,42127E+15;-6,5803E+14;Impressora
Multifuncional EPSON Inkjet Colorida Expression XP401 com Painel LCD e Wi-Fi;-5,93461E+15;-6,87848E+15;Impressora
TPS SB IMPRESSORA LASERJET COLOR CE875A#696 COLOR LASERJET CP1525NW REDE / WIRELESS - HP;-6,62409E+15;-2,55432E+15;Impressora
PLOTTER HP DESIGNJET 111 CQ533A;2,68925E+16;-4,78875E+16;Impressora
Impressora HP Jato de Tinta Officejet 4000 - CQ780A - CTIS Digital -;-5,25223E+15;-6,1754E+15;Impressora
Laser HP LaserJet P1102 - USB;-5,81129E+15;-2,08243E+15;Impressora
Epson Multifuncional Jato de Tinta 3 em 1 ( Impressora, Copiadora e Scanner ) - TX135 - Epson;-4,9264E+16;-7,66619E+15;Impressora
Impressora Multifuncional Hp Fone Fax Scanner Copia - J4500;-4,37123E+15;-7,10855E+14;Impressora
Multifuncional Epson M205 Monocrom;-8,15174E+15;-3,33528E+15;Impressora
Impressora Hp Laserjet P2035n Monocrom;-7,5256E+15;-3,59155E+16;Impressora
MULTIFUNCIONAL XEROX WC 3045NI - WIFI 24PPM 1.200+1200 110V;2,71136E+16;-1,46008E+16;Impressora
Multifuncional Officejet Hp Officejet J4500;-4,42125E+15;-6,58027E+15;Impressora
IMPRESSORA MULTIFUNCIONAL HP OFFICEJET PRO 8600 PLUS CM750A#AC4 - HP;-4,89795E+14;-5,07897E+16;Impressora
Multifuncional Laser HP LaserJet Pro M1236dnf MPF Fax Rede Duplex;-6,29166E+14;-3,53123E+15;Impressora
Multifuncional HP Deskjet 2050 CH350C Preta Bivolt;-3,62512E+15;-9,47374E+15;Impressora
Multifuncional Canon MG5310, Impressora, Scanner, Copiadora, Duplex Autom;-4,61473E+15;-7,8344E+15;Impressora
Impressora Laser Colorida C830N - OKI;-5,83051E+15;-6,43499E+15;Impressora
MULTIFUNCIONAL HP OFFICEJET 4500;-5,43712E+15;-5,27526E+15;Impressora
Multifuncional Deskjet D2050 Jato de Tinta Colorida - HP;-3,80723E+16;-8,53642E+15;Impressora
Impressora Multifuncional HP LaserJet M2727NF MFP com Scanner - Copiadora e Fax - Compat;-4,53093E+15;-7,49417E+14;Impressora
Multifuncional Expression XP-204 Epson / Wireless / Fun;-6,08972E+16;-7,11608E+15;Impressora
Impressora Colorida Bivolt Jato de Tinta PIXMA iX6510 - Canon;-5,05286E+15;-8,18897E+15;Impressora
IMPRESSORA HP MULTIFUNCIONAL 2050-510A;-1,84847E+16;-4,77075E+15;Impressora
Multifuncional Laser Colorida CLX-3185N SAMSUNG + Teclado Multim;-5,81355E+15;-6,4666E+15;Impressora
Impressora Jato de Tinta 4 Cores Stylus Office 110V T1110 - EPSON;-5,19767E+15;-7,13324E+15;Impressora
Multifuncional HP Deskjet Ink Advantage 3516 com Wireless e ePrint;-3,32304E+15;-9,00658E+15;Impressora
IMPRESSORA HP MULTIFUNCIONAL WIRELESS DESKJET 3050;-3,46124E+15;-9,28119E+15;Impressora
Impressora hp LaserColor CP2025DN - CB495A;-6,92839E+15;-3,11124E+15;Impressora
Impressora Tanque de Tinta Monocrom;-7,97938E+15;-3,32953E+15;Impressora
Multifuncional Epson XP-401 Expression com Rede WI-FI;-6,00751E+15;-7,03915E+15;Impressora
Impressora Laser Colorida HP Laserjet Pro 400, Rede Ethernet, Wi-Fi, e-Print, Frente e Verso, 110V;-5,84987E+13;-6,73059E+15;Impressora
Multifuncional HP OfficeJet J3680 CE862A 4 em 1 c/ Wireless - HP;-4,46939E+16;-6,73554E+15;Impressora
DCP7055 : Multifuncional Laser Monocrom;-7,99184E+15;-3,09299E+16;Impressora
IMPRESSORA HP MULTIFUNCIONAL DESKJET 2050 J510A;-3,36721E+15;-8,05907E+15;Impressora
Multifuncional Officejet 4400 - HP;-5,43712E+16;-5,27519E+15;Impressora
Multifuncional HP Officejet J4500 BR MulHP J Officejet J4500BR;-4,41803E+16;-6,57307E+15;Impressora
Multifuncional Hp Pro 8500 + Bulk Max Combo + Tintas;-5,83867E+15;-3,70078E+15;Impressora
Impressora Laser Mono Wireless HL-2270DW BROTHER;7,92672E+15;-2,96995E+16;Impressora
Impressora HP Oj Pro-8100 DWN Ink Jet 4cores 4800x1200dpi 20ppm - CM752A#696;-4,99335E+15;-4,78909E+16;Impressora
Multifuncional Epson Stylus Office Tx620fwd Com Fax, Wireless e Duplex;-5,92513E+15;-7,73901E+15;Impressora
MULTIFUNCIONAL HP OFFICEJET PRO 8500A E-ALL-IN-ONE (IMPRESSORA, FAX, SCANNER, COPIADORA) (DUPLEX, REDE E WIRELESS) - CM755A#AC4;-4,38213E+14;-7,41485E+15;Impressora
Impressora HP Jato de Tinta Officejet 100 Mobile com Bluetooth;-1,09102E+16;-1,12629E+16;Impressora
IMPRESSORA HP P2035N LASERJET-CE462A#696;-6,967E+15;-2,57963E+15;Impressora
MULTIFUNCIONAL CLX-3305W LASER COLOR;-6,32432E+15;-4,03937E+16;Impressora
HP Deskjet 1000;-3,30461E+15;-9,21706E+15;Impressora
Impressora Samsung Multifuncional Laser SCX - 3405W Mono Copiadora,Scanner - 20ppm - USB - 8MB - WiFi - 110V;-4,66355E+15;-7,30701E+14;Impressora
Impressora HP Laserjet - P4014N (SUBS DA LJ4250N );-7,47659E+15;-3,68805E+15;Impressora
Tps 2q Multifuncional Laser Hp Hardware Ce847a#696 Laserjet M1132 Mfp Imprime / Copia / Digitaliza;-7,47986E+15;-2,34919E+15;Impressora
Multifuncional Laser Mono SCX-3405W - Imprimir - Copiar e Digitalizar - 110V;-5,76512E+15;-2,85651E+15;Impressora
Impressora Samsung Color CLP-325 Laser;-6,60613E+15;-4,21177E+15;Impressora
Impressora HP Jato de Tinta Deskjet - D1660;-4,01064E+15;-8,84895E+14;Impressora
Impressora;-1,76843E+15;-4,70767E+15;Impressora
Multifuncional Epson Stylus TX620FWD c/ Fun;-5,888E+15;-7,59921E+14;Impressora
P2055DN HP Laserjet Mono 35ppm Duplex e Rede CE459A;-7,11074E+15;-2,93662E+15;Impressora
Deskjet Multifuncional 3050 substitui Deskjet Multifuncional F4580 - Garantia 01 ano balc;-2,75103E+15;-9,18981E+15;Impressora
Impressora Laser Laserjet P3015DN - Substituta da 2420 - P3005 - P3005D - P3005N e da P3005DN - Monocrom;-7,49848E+15;-3,63079E+15;Impressora
MULTIFUNCIONAL HP IWS CP 5M JATO TINTA PHOT CN216A#AK4 PHOTOSMART PLUS E-AIO WIRELESS 32PPM;-4,49517E+15;-5,52202E+16;Impressora
Impressora OKI Matricial Turbo - ML 321;-8,17669E+15;-2,09696E+15;Impressora
Impressora HP OfficeJet 6000n;-5,52944E+16;-5,5043E+15;Impressora
Impressora HP DeskJet 2000, Ciclo Mensal De At;-3,19503E+16;-9,29432E+15;Impressora
IMPRESSORA SAMSUNG LASER ML-2955ND Cod. do Produto00390104;-6,79927E+15;-4,45289E+15;Impressora
Impressora HP LaserJet P2025DN CB495A#696;-6,95103E+15;-3,1383E+15;Impressora
IMPRESSORA HP DESKJET 2000 (J210) (SUBSTITUTA DA D2460) - CH390C#AK4;-3,37682E+16;-8,22405E+15;Impressora
7892509062596 : Multifuncional Laser CLX3305W Colororida - Samsung;-5,48203E+16;-4,46562E+15;Impressora
Multifuncional HP Oj Pro8500A Wir Imp/Scan/C;-5,84245E+15;-3,69723E+15;Impressora
IMPRESSORA MULTIFUNCIONAL JATO EPSON TX320F COM FAX - Epson;-5,66352E+15;-7,91845E+15;Impressora
Impressora Jato de Tinta HP Deskjet 1000 - HP - (Bivolt);-3,9995E+16;-8,90111E+15;Impressora
HP Multifuncional HP Officejet Pro 8600 Plus Wireless com Fax, Leitor de Cart;-4,77443E+15;-5,17344E+15;Impressora
Impressora Epson Matricial FX-2190 110V;-3,11258E+16;-7,55336E+14;Impressora
Multifuncional Jato de Tinta Colorida Wireless MFC-J6510DW BROTHER;-5,02375E+16;-6,67539E+13;Impressora
IMPRESSORA HP OFFICEJET PRO 6000 CB049A WIRELESS -REDE- DUPLEX - BEST - INFORMATICA;-5,52109E+14;-5,91958E+16;Impressora
Impressora Deskjet Hp 2000 CH390c - HP;-3,6451E+15;-9,40039E+15;Impressora
Multifuncional Laser 5 em 1 Panasonic com Rede (Impressora + Copiadora + Scanner + FAX + Rede) KX-MB783BR 110V;-4,5509E+15;-7,36656E+15;Impressora
Impressora HP Deskjet 1000 Ink Jet 4cores 4800x1200dpi 16ppm;-3,18035E+15;-9,38873E+15;Impressora
Impressora HP P1606DN LaserJet Pro Monocrom;-6,85088E+15;-3,46123E+15;Impressora
MULTIFUNCIONAL JATO DE TINTA COLOR 28PPM OFFICEJET J4500 HP (XTA);-4,79727E+16;-6,52986E+15;Impressora
Impressora Laser Color M451DW LaserJet Pr;5,17141E+16;-2,71947E+15;Impressora
Impressora HP CN731A Mult Funcional Photosmart D110A Color1000PM Wireless;-2,03873E+16;-4,49117E+15;Impressora
Impressora Impressora HP OfficeJet 6000DWN Jato de Tinta;-5,2531E+15;-6,16463E+16;Impressora
Multifuncional Epson L355 Tanque de Tinta (Imprime, Copia e Digitaliza) com Wi-Fi;-4,87145E+15;-2,14545E+16;Impressora
Impressora HP LJ CP1525 NW Laser Color 600x600dpi 8ppm Toner CE320A 384MB - TECHCLUBE;-5,27467E+15;-1,9967E+15;Impressora
IMPRESSORAMULTIFUNCIONAL OFFICEJET C9309A#AC4 OJ 7500A E-ALL-IN-ONE A3 - HP;7,48192E+15;-6,78924E+15;Impressora
Multifuncional Laser Mono Oki MB480 - Impressora, Copiadora, Fax, Scanner Branco.;-4,66667E+15;-7,30028E+14;Impressora
Impressora HP Jato de Tinta OfficeJet HP - Pro 8000dwn;-5,02126E+15;-5,87992E+16;Impressora
Multifuncional Jato De Tinta Colorida IP4910 CANON;-5,06336E+16;-8,17263E+15;Impressora
Multifuncional EPSON wireless bivolt Ref.TX235W;-5,81535E+15;-7,66708E+15;Impressora
IMPRESSORA MULTIFUNCIONAL JATO HP OJ 7500A E-ALL-IN-ONE - HP;7,42272E+15;-7,03248E+15;Impressora
Impressora Jato de Tinta Colorida PR;-5,265E+15;-6,75958E+15;Impressora
Multifuncional Expression Inkjet / Colorida / Alta Velocidade / Wi-Fi / 110V;-5,91972E+15;-6,84715E+15;Impressora
Multifuncional Jato de Tinta Epson Stylus TX235W Wireless - Impressora, Copiadora, Scanner, Wi-Fi-Preta- Bivolt;-4,98468E+15;-7,6656E+15;Impressora
Impressora Laser Colorida Xerox A4 Phaser;-6,03344E+16;-6,2297E+16;Impressora
IMPRESSORA MULTIFUNCIONAL OJ 7500A E-ALL-IN-ONE A3 HP;7,41884E+15;-7,04127E+15;Impressora
Multifuncional Epson L200 Tanque de Tinta;-4,87943E+16;-2,11814E+16;Impressora
Impressora Multifuncional Jato de Tinta Deskjet HP - 2050 CH350CAK4 (F4480);-3,9865E+15;-9,23755E+15;Impressora
Multifuncional HP Officejet Pro 8600 - Eprint, Impress;-4,97715E+16;-5,45542E+16;Impressora
Impressora Laserjet HP P1102W / Monocrom;-7,60841E+14;-3,47904E+15;Impressora
